0	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000035799	127.9920087	-0.47863223	0.201308071	0.004843577	0.022086245	Twist1	chr12	33987621	33988022	12:33987621-33988022	.	.	33987621	33988022	0	1	401	33987618	cluster_3	Distal Intergenic	12	33957671	33959817	2147	1	ENSMUST00000049089	29951	ENSMUSG00000035799
ENSMUSG00000035811	2.534428896	-0.122245617	0.357953219	0.024651486	0	Ugt2b35	chr5	87006720	87007121	5:87006720-87007121	.	.	87006720	87007121	0	1	401	87006712	cluster_3	Intron (ENSMUST00000031186/ENSMUSG00000035811, intron 3 of 5)	5	87000860	87011674	10815	1	ENSMUST00000031186	5861	ENSMUSG00000035811
ENSMUSG00000035864	17693.62596	-0.421825783	0.213850463	0.015457243	0.0553522	Syt1	chr10	108583743	108584144	10:108583743-108584144	.	.	108583743	108584144	0	1	401	108583742	cluster_1	Exon (ENSMUST00000105276/ENSMUSG00000035864, exon 3 of 12)	10	108627286	108636964	9679	2	ENSMUST00000147593	52820	ENSMUSG00000035864
ENSMUSG00000035864	17693.62596	-0.421825783	0.213850463	0.015457243	0.0553522	Syt1	chr10	108780617	108781018	10:108780617-108781018	.	.	108780617	108781018	0	1	401	108780616	cluster_1	Intron (ENSMUST00000105276/ENSMUSG00000035864, intron 4 of 11)	10	108627286	108636964	9679	2	ENSMUST00000147593	-143654	ENSMUSG00000035864
ENSMUSG00000035864	17693.62596	-0.421825783	0.213850463	0.015457243	0.0553522	Syt1	chr10	108852756	108853157	10:108852756-108853157	.	.	108852756	108853157	0	1	401	108852755	cluster_1	Intron (ENSMUST00000105276/ENSMUSG00000035864, intron 3 of 11)	10	108899432	109009100	109669	2	ENSMUST00000126278	155943	ENSMUSG00000035864
ENSMUSG00000035868	124.0573314	-0.011897738	0.182259441	0.935998195	0.964805477	Zfp983	chr17	21665679	21666080	17:21665679-21666080	.	.	21665679	21666080	0	1	401	21665677	cluster_3	Distal Intergenic	17	21657582	21662540	4959	1	ENSMUST00000039726	8098	ENSMUSG00000035868
ENSMUSG00000035910	358.2263352	0.797445385	0.2643944	0.000268923	0.001997813	Dcdc2a	chr13	25186775	25187176	13:25186775-25187176	.	.	25186775	25187176	0	1	401	25186773	cluster_3	Promoter (<=1kb)	13	25187454	25205535	18082	1	ENSMUST00000160363	-278	ENSMUSG00000035910
ENSMUSG00000035919	959.9393501	-0.042219972	0.140868583	0.737140849	0.846804053	Bbs9	chr9	22760324	22760725	9:22760324-22760725	.	.	22760324	22760725	0	1	401	22760322	cluster_3	Intron (ENSMUST00000039798/ENSMUSG00000035919, intron 18 of 21)	9	22678750	22888274	209525	1	ENSMUST00000124076	81575	ENSMUSG00000035919
ENSMUSG00000035954	3629.072281	-1.384186244	0.181644228	1.71064E-15	1.72377E-13	Dock4	chr12	40622970	40623371	12:40622970-40623371	.	.	40622970	40623371	0	1	401	40622966	cluster_1	Intron (ENSMUST00000037488/ENSMUSG00000035954, intron 2 of 52)	12	40446053	40846486	400434	1	ENSMUST00000037488	176918	ENSMUSG00000035954
ENSMUSG00000035954	3629.072281	-1.384186244	0.181644228	1.71064E-15	1.72377E-13	Dock4	chr12	40689828	40690229	12:40689828-40690229	.	.	40689828	40690229	0	1	401	40689824	cluster_3	Intron (ENSMUST00000037488/ENSMUSG00000035954, intron 12 of 52)	12	40446053	40846486	400434	1	ENSMUST00000037488	243776	ENSMUSG00000035954
ENSMUSG00000035984	1250.69144	0.395473083	0.269454084	0.043898223	0.123765679	Nme5	chr18	34582643	34583044	18:34582643-34583044	.	.	34582643	34583044	0	1	401	34582640	cluster_3	Intron (ENSMUST00000056932/ENSMUSG00000049357, intron 4 of 5)	18	34562636	34579115	16480	2	ENSMUST00000079287	-3529	ENSMUSG00000035984
ENSMUSG00000036040	185.5993299	-0.377089614	0.302787611	0.056175231	0.148992888	Adamtsl2	chr2	27108485	27108886	2:27108485-27108886	.	.	27108485	27108886	0	1	401	27108483	cluster_2	3' UTR	2	27104663	27108981	4319	1	ENSMUST00000139633	3823	ENSMUSG00000036040
ENSMUSG00000036061	549.8606674	0.291666634	0.156095335	0.034108938	0.101903665	Smug1	chr15	103135312	103135713	15:103135312-103135713	.	.	103135312	103135713	0	1	401	103135311	cluster_1	Distal Intergenic	15	103153307	103158002	4696	2	ENSMUST00000064067	22289	ENSMUSG00000036061
ENSMUSG00000036061	549.8606674	0.291666634	0.156095335	0.034108938	0.101903665	Smug1	chr15	103147081	103147482	15:103147081-103147482	.	.	103147081	103147482	0	1	401	103147080	cluster_3	Distal Intergenic	15	103153307	103158002	4696	2	ENSMUST00000064067	10520	ENSMUSG00000036061
ENSMUSG00000036123	3.730019264	0.194162196	0.409148848	0.021141447	0	Slc9a3	chr13	74113059	74113460	13:74113059-74113460	.	.	74113059	74113460	0	1	401	74113052	cluster_3	Distal Intergenic	13	74121515	74166064	44550	1	ENSMUST00000036208	-8055	ENSMUSG00000036123
ENSMUSG00000036158	496.4112448	1.990570756	0.299595014	5.50227E-13	3.51121E-11	Prickle1	chr15	93874136	93874537	15:93874136-93874537	.	.	93874136	93874537	0	1	401	93874127	cluster_1	Distal Intergenic	15	93499114	93595891	96778	2	ENSMUST00000048982	-278246	ENSMUSG00000036158
ENSMUSG00000036192	224.177498	0.185938898	0.16205364	0.186485867	0.350401505	Rorb	chr19	18911959	18912360	19:18911959-18912360	.	.	18911959	18912360	0	1	401	18911958	cluster_1	Distal Intergenic	19	18975962	19001100	25139	2	ENSMUST00000149635	88740	ENSMUSG00000036192
ENSMUSG00000036206	1840.624695	-0.376798044	0.152098714	0.005409718	0.024169753	Sh3bp4	chr1	88934684	88935085	1:88934684-88935085	.	.	88934684	88935085	0	1	401	88934676	cluster_1	Distal Intergenic	1	89070415	89155068	84654	1	ENSMUST00000066279	-135330	ENSMUSG00000036206
ENSMUSG00000036208	262.0382644	-0.562360719	0.180899797	0.000450705	0.003111712	Nepro	chr16	44680686	44681087	16:44680686-44681087	.	.	44680686	44681087	0	1	401	44680682	cluster_1	Distal Intergenic	16	44724301	44737284	12984	1	ENSMUST00000048788	-43214	ENSMUSG00000036208
ENSMUSG00000036218	138.9729674	0.134315799	0.168939918	0.355070487	0.537142761	Pdzrn4	chr15	92749305	92749706	15:92749305-92749706	.	.	92749305	92749706	0	1	401	92749296	cluster_3	Intron (ENSMUST00000169942/ENSMUSG00000036218, intron 7 of 9)	15	92597109	92771819	174711	1	ENSMUST00000035399	152197	ENSMUSG00000036218
ENSMUSG00000036223	44.46703474	-0.039760104	0.323634768	0.531973463	0.693021358	Ska1	chr18	74174908	74175309	18:74174908-74175309	.	.	74174908	74175309	0	1	401	74174901	cluster_3	Distal Intergenic	18	74195299	74207818	12520	2	ENSMUST00000040188	32509	ENSMUSG00000036223
ENSMUSG00000036225	1706.540598	0.226884603	0.109518288	0.027417773	0.086313267	Kctd1	chr18	15234993	15235394	18:15234993-15235394	.	.	15234993	15235394	0	1	401	15234992	cluster_3	Distal Intergenic	18	14968685	15151446	182762	2	ENSMUST00000025992	-83548	ENSMUSG00000036225
ENSMUSG00000036278	464.247649	0.374139399	0.234087448	0.040234088	0.115758124	Macrod1	chr19	7062862	7063263	19:7062862-7063263	.	.	7062862	7063263	0	1	401	7062855	cluster_2	Intron (ENSMUST00000040261/ENSMUSG00000036278, intron 1 of 10)	19	7056768	7198061	141294	1	ENSMUST00000040261	6095	ENSMUSG00000036278
ENSMUSG00000036298	1579.807634	0.677919954	0.235019067	0.000518268	0.003511069	Slc2a13	chr15	91425430	91425831	15:91425430-91425831	.	.	91425430	91425831	0	1	401	91425421	cluster_1	Intron (ENSMUST00000109283/ENSMUSG00000036298, intron 3 of 9)	15	91396832	91412217	15386	2	ENSMUST00000156971	-13214	ENSMUSG00000036298
ENSMUSG00000036298	1579.807634	0.677919954	0.235019067	0.000518268	0.003511069	Slc2a13	chr15	91439878	91440279	15:91439878-91440279	.	.	91439878	91440279	0	1	401	91439869	cluster_3	Intron (ENSMUST00000109283/ENSMUSG00000036298, intron 3 of 9)	15	91396832	91412217	15386	2	ENSMUST00000156971	-27662	ENSMUSG00000036298
ENSMUSG00000036305	156.1591389	-0.165867918	0.203185786	0.300920555	0.482011396	Rpl39-ps	chr15	102635838	102636239	15:102635838-102636239	.	.	102635838	102636239	0	1	401	102635837	cluster_1	Promoter (<=1kb)	15	102635038	102635188	151	1	ENSMUST00000146505	801	ENSMUSG00000036305
ENSMUSG00000036306	1178.418507	-1.362317499	0.283099571	8.27263E-08	1.7784E-06	Lzts1	chr8	69134048	69134449	8:69134048-69134449	.	.	69134048	69134449	0	1	401	69134042	cluster_1	Downstream (1-2kb)	8	69135503	69140953	5451	2	ENSMUST00000037049	6504	ENSMUSG00000036306
ENSMUSG00000036327	1540.730456	-0.050067163	0.092992926	0.549278535	0.707684574	Qsox2	chr2	26240307	26240708	2:26240307-26240708	.	.	26240307	26240708	0	1	401	26240305	cluster_3	Promoter (2-3kb)	2	26209125	26237525	28401	2	ENSMUST00000036187	-2783	ENSMUSG00000036327
ENSMUSG00000036334	510.6814524	0.068054312	0.163798142	0.630656881	0.770896009	Igsf10	chr3	59409042	59409443	3:59409042-59409443	.	.	59409042	59409443	0	1	401	59409037	cluster_1	Distal Intergenic	3	59316735	59344256	27522	2	ENSMUST00000039419	-64787	ENSMUSG00000036334
ENSMUSG00000036334	510.6814524	0.068054312	0.163798142	0.630656881	0.770896009	Igsf10	chr3	59456994	59457395	3:59456994-59457395	.	.	59456994	59457395	0	1	401	59456989	cluster_1	Distal Intergenic	3	59316735	59344256	27522	2	ENSMUST00000039419	-112739	ENSMUSG00000036334
ENSMUSG00000036368	236.4097394	-0.200832181	0.145875229	0.122792246	0.261180253	Rmdn2	chr17	79501177	79501578	17:79501177-79501578	.	.	79501177	79501578	0	1	401	79501170	cluster_2	Distal Intergenic	17	79614900	79682152	67253	1	ENSMUST00000040368	-113322	ENSMUSG00000036368
ENSMUSG00000036390	515.2752807	0.117897695	0.144880616	0.364432061	0.546036243	Gadd45a	chr6	67057205	67057606	6:67057205-67057606	.	.	67057205	67057606	0	1	401	67057199	cluster_1	Intron (ENSMUST00000130657/ENSMUSG00000087231, intron 1 of 6)	6	67036897	67037457	561	2	ENSMUST00000155041	-19749	ENSMUSG00000036390
ENSMUSG00000036403	325.6333843	0.07371278	0.110409632	0.486350665	0.654844755	Cep135	chr5	76618762	76619163	5:76618762-76619163	.	.	76618762	76619163	0	1	401	76618755	cluster_3	Intron (ENSMUST00000130651/ENSMUSG00000036403, intron 13 of 23)	5	76591714	76646465	54752	1	ENSMUST00000049060	27049	ENSMUSG00000036403
ENSMUSG00000036422	8900.455978	-0.286295643	0.239354126	0.108071477	0.238821013	Pcdh8	chr14	79793189	79793590	14:79793189-79793590	.	.	79793189	79793590	0	1	401	79793182	cluster_3	Distal Intergenic	14	79766772	79771312	4541	2	ENSMUST00000039568	-21878	ENSMUSG00000036422
ENSMUSG00000036437	614.1004109	-0.723940611	0.192913999	2.60953E-05	0.00027833	Npy1r	chr8	66722829	66723230	8:66722829-66723230	.	.	66722829	66723230	0	1	401	66722823	cluster_3	Distal Intergenic	8	66697422	66706798	9377	1	ENSMUST00000039303	25408	ENSMUSG00000036437
ENSMUSG00000036452	2133.893401	-0.400367324	0.254469158	0.034163671	0.102052113	Arhgap26	chr18	38643770	38644171	18:38643770-38644171	.	.	38643770	38644171	0	1	401	38643767	cluster_1	3' UTR	18	38627287	38642930	15644	1	ENSMUST00000149112	16484	ENSMUSG00000036452
ENSMUSG00000036452	2133.893401	-0.400367324	0.254469158	0.034163671	0.102052113	Arhgap26	chr18	39133138	39133539	18:39133138-39133539	.	.	39133138	39133539	0	1	401	39133135	cluster_3	Intron (ENSMUST00000097593/ENSMUSG00000036452, intron 10 of 22)	18	39099311	39126933	27623	1	ENSMUST00000123820	33828	ENSMUSG00000036452
ENSMUSG00000036469	2119.172134	-0.904558686	0.294399456	0.000141257	0.001171103	March1	chr8	66200163	66200564	8:66200163-66200564	.	.	66200163	66200564	0	1	401	66200157	cluster_3	Intron (ENSMUST00000152320/ENSMUSG00000036469, intron 4 of 8)	8	66121742	66471625	349884	1	ENSMUST00000178982	78422	ENSMUSG00000036469
ENSMUSG00000036469	2119.172134	-0.904558686	0.294399456	0.000141257	0.001171103	March1	chr8	66273337	66273738	8:66273337-66273738	.	.	66273337	66273738	0	1	401	66273331	cluster_3	Intron (ENSMUST00000152320/ENSMUSG00000036469, intron 4 of 8)	8	66386294	66470421	84128	1	ENSMUST00000039540	-112556	ENSMUSG00000036469
ENSMUSG00000036533	495.1129733	0.44596429	0.139590455	0.000478501	0.003281216	Cdc42ep3	chr17	79258341	79258742	17:79258341-79258742	.	.	79258341	79258742	0	1	401	79258334	cluster_1	Distal Intergenic	17	79334025	79355091	21067	2	ENSMUST00000068958	96349	ENSMUSG00000036533
ENSMUSG00000036533	495.1129733	0.44596429	0.139590455	0.000478501	0.003281216	Cdc42ep3	chr17	79417944	79418345	17:79417944-79418345	.	.	79417944	79418345	0	1	401	79417937	cluster_1	Distal Intergenic	17	79334025	79355091	21067	2	ENSMUST00000068958	-62854	ENSMUSG00000036533
ENSMUSG00000036533	495.1129733	0.44596429	0.139590455	0.000478501	0.003281216	Cdc42ep3	chr17	79478162	79478563	17:79478162-79478563	.	.	79478162	79478563	0	1	401	79478155	cluster_3	Distal Intergenic	17	79334025	79355091	21067	2	ENSMUST00000068958	-123072	ENSMUSG00000036533
ENSMUSG00000036552	373.2075276	0.335155062	0.137611799	0.007515959	0.031499097	Ermard	chr17	15077603	15078004	17:15077603-15078004	.	.	15077603	15078004	0	1	401	15077602	cluster_3	Distal Intergenic	17	15053059	15064232	11174	1	ENSMUST00000040594	24545	ENSMUSG00000036552
ENSMUSG00000036585	674.6193906	-0.678118478	0.166446127	7.20858E-06	9.0742E-05	Fgf1	chr18	38938410	38938811	18:38938410-38938811	.	.	38938410	38938811	0	1	401	38938407	cluster_1	Intron (ENSMUST00000148850/ENSMUSG00000036452, intron 2 of 5)	18	38838675	38929404	90730	2	ENSMUST00000131348	-9007	ENSMUSG00000036585
ENSMUSG00000036602	6.474181047	0.069727876	0.323754032	0.464076504	0.635728556	Alx1	chr10	102892411	102892812	10:102892411-102892812	.	.	102892411	102892812	0	1	401	102892410	cluster_1	Distal Intergenic	10	103008156	103022574	14419	2	ENSMUST00000164226	129762	ENSMUSG00000036602
ENSMUSG00000036611	536.476295	0.07181238	0.175722719	0.63552063	0.774594615	Eepd1	chr9	25429737	25430138	9:25429737-25430138	.	.	25429737	25430138	0	1	401	25429735	cluster_3	Distal Intergenic	9	25481547	25604110	122564	1	ENSMUST00000040677	-51409	ENSMUSG00000036611
ENSMUSG00000036613	1280.387576	0.075446947	0.140654392	0.553149687	0.71054515	Tssc1	chr12	28802293	28802694	12:28802293-28802694	.	.	28802293	28802694	0	1	401	28802291	cluster_3	Intron (ENSMUST00000035657/ENSMUSG00000036613, intron 3 of 8)	12	28751828	28867491	115664	1	ENSMUST00000035657	50466	ENSMUSG00000036613
ENSMUSG00000036617	1191.462979	-0.143078538	0.085037344	0.080784912	0.194208174	Etl4	chr2	20735833	20736234	2:20735833-20736234	.	.	20735833	20736234	0	1	401	20735831	cluster_3	Promoter (1-2kb)	2	20737314	20810354	73041	1	ENSMUST00000114606	-1080	ENSMUSG00000036617
ENSMUSG00000036718	725.6007124	0.047041028	0.115070107	0.663227016	0.795707212	Micall2	chr5	139675405	139675806	5:139675405-139675806	.	.	139675405	139675806	0	1	401	139675404	cluster_2	Distal Intergenic	5	139706886	139710227	3342	2	ENSMUST00000164584	34421	ENSMUSG00000036718
ENSMUSG00000036745	2619.180876	-0.345282492	0.19067912	0.029920771	0.092374819	Ttll7	chr3	147228799	147229200	3:147228799-147229200	.	.	147228799	147229200	0	1	401	147228798	cluster_1	Distal Intergenic	3	146944047	146984009	39963	1	ENSMUST00000037942	284753	ENSMUSG00000036745
ENSMUSG00000036760	2807.307192	-0.617711341	0.403639662	0.012402893	0.046774444	Kcnk9	chr15	72682945	72683346	15:72682945-72683346	.	.	72682945	72683346	0	1	401	72682938	cluster_3	Intron (ENSMUST00000023276/ENSMUSG00000047921, intron 20 of 21)	15	72512119	72546279	34161	2	ENSMUST00000044624	-136667	ENSMUSG00000036760
ENSMUSG00000036777	885.9003404	-1.340439853	0.438593657	3.83698E-05	0.000386352	Anln	chr9	22376068	22376469	9:22376068-22376469	.	.	22376068	22376469	0	1	401	22376066	cluster_3	Exon (ENSMUST00000040912/ENSMUSG00000036777, exon 21 of 24)	9	22331214	22389206	57993	2	ENSMUST00000040912	12737	ENSMUSG00000036777
ENSMUSG00000036800	1476.325591	-1.811010226	0.232277457	3.24649E-16	3.64851E-14	Fam135b	chr15	70713791	70714192	15:70713791-70714192	.	.	70713791	70714192	0	1	401	70713784	cluster_2	Distal Intergenic	15	71445678	71727838	282161	2	ENSMUST00000022953	1013646	ENSMUSG00000036800
ENSMUSG00000036800	1476.325591	-1.811010226	0.232277457	3.24649E-16	3.64851E-14	Fam135b	chr15	71099094	71099495	15:71099094-71099495	.	.	71099094	71099495	0	1	401	71099087	cluster_3	Distal Intergenic	15	71445678	71727838	282161	2	ENSMUST00000022953	628343	ENSMUSG00000036800
ENSMUSG00000036800	1476.325591	-1.811010226	0.232277457	3.24649E-16	3.64851E-14	Fam135b	chr15	71678661	71679062	15:71678661-71679062	.	.	71678661	71679062	0	1	401	71678654	cluster_3	Intron (ENSMUST00000022953/ENSMUSG00000036800, intron 1 of 19)	15	71445678	71727838	282161	2	ENSMUST00000022953	48776	ENSMUSG00000036800
ENSMUSG00000036872	292.8370241	-0.638116596	0.468099497	0.015073572	0.054343839	Abcc12	chr8	86445059	86445460	8:86445059-86445460	.	.	86445059	86445460	0	1	401	86445051	cluster_3	Distal Intergenic	8	86504583	86534747	30165	2	ENSMUST00000156066	89287	ENSMUSG00000036872
ENSMUSG00000036885	2567.760216	-0.354558357	0.126732179	0.002901651	0.014575989	Arhgef26	chr3	62322145	62322546	3:62322145-62322546	.	.	62322145	62322546	0	1	401	62322139	cluster_3	Distal Intergenic	3	62338344	62462221	123878	1	ENSMUST00000079300	-15798	ENSMUSG00000036885
ENSMUSG00000036890	892.6476209	-0.904658742	0.105457038	1.16994E-18	2.04024E-16	Gtdc1	chr2	44512367	44512768	2:44512367-44512768	.	.	44512367	44512768	0	1	401	44512363	cluster_3	Distal Intergenic	2	44565133	44571347	6215	2	ENSMUST00000134813	58579	ENSMUSG00000036890
ENSMUSG00000036890	892.6476209	-0.904658742	0.105457038	1.16994E-18	2.04024E-16	Gtdc1	chr2	44659820	44660221	2:44659820-44660221	.	.	44659820	44660221	0	1	401	44659816	cluster_3	Intron (ENSMUST00000112810/ENSMUSG00000036890, intron 5 of 10)	2	44570370	44571714	1345	2	ENSMUST00000143333	-88107	ENSMUSG00000036890
ENSMUSG00000036890	892.6476209	-0.904658742	0.105457038	1.16994E-18	2.04024E-16	Gtdc1	chr2	44705943	44706344	2:44705943-44706344	.	.	44705943	44706344	0	1	401	44705939	cluster_1	Intron (ENSMUST00000112810/ENSMUSG00000036890, intron 5 of 10)	2	44564415	44756437	192023	2	ENSMUST00000049051	50093	ENSMUSG00000036890
ENSMUSG00000036894	4247.761456	0.045861499	0.087007736	0.595221429	0.74291441	Rap2b	chr3	61294509	61294910	3:61294509-61294910	.	.	61294509	61294910	0	1	401	61294503	cluster_3	Distal Intergenic	3	61364507	61368703	4197	1	ENSMUST00000049064	-69597	ENSMUSG00000036894
ENSMUSG00000036957	1874.903493	-0.3300139	0.108137757	0.001187706	0.006996071	Lrfn3	chr7	30364462	30364863	7:30364462-30364863	.	.	30364462	30364863	0	1	401	30364459	cluster_3	Promoter (1-2kb)	7	30355514	30362772	7259	2	ENSMUST00000046351	-1691	ENSMUSG00000036957
ENSMUSG00000036975	696.7987285	-0.206807572	0.1190404	0.058825601	0.154071789	Tmem177	chr1	119934993	119935394	1:119934993-119935394	.	.	119934993	119935394	0	1	401	119934992	cluster_1	Intron (ENSMUST00000174370/ENSMUSG00000036962, intron 17 of 23)	1	119907890	119913208	5319	2	ENSMUST00000037906	-21786	ENSMUSG00000036975
ENSMUSG00000036977	843.5617746	0.1577302	0.105833234	0.118722925	0.254823749	Anapc10	chr8	79833249	79833650	8:79833249-79833650	.	.	79833249	79833650	0	1	401	79833242	cluster_3	Distal Intergenic	8	79711820	79777321	65502	1	ENSMUST00000048147	121430	ENSMUSG00000036977
ENSMUSG00000036983	255.1080525	-0.160611162	0.135220254	0.189652306	0.354114501	Tfb1m	chr17	3615499	3615900	17:3615499-3615900	.	.	3615499	3615900	0	1	401	3615496	cluster_1	Distal Intergenic	17	3519263	3557713	38451	2	ENSMUST00000041003	-57787	ENSMUSG00000036983
ENSMUSG00000037035	2020.252185	-0.218468078	0.148614334	0.101928301	0.228999067	Inhbb	chr1	119317179	119317580	1:119317179-119317580	.	.	119317179	119317580	0	1	401	119317178	cluster_3	Distal Intergenic	1	119415465	119422248	6784	2	ENSMUST00000038765	104668	ENSMUSG00000037035
ENSMUSG00000037062	8009.642923	0.061123736	0.098139738	0.505389149	0.670662348	Sh3glb1	chr3	144718993	144719394	3:144718993-144719394	.	.	144718993	144719394	0	1	401	144718992	cluster_1	Promoter (<=1kb)	3	144688844	144720323	31480	2	ENSMUST00000163279	929	ENSMUSG00000037062
ENSMUSG00000037104	2028.148257	0.51655831	0.242156642	0.006249345	0.02721593	Socs5	chr17	87104010	87104411	17:87104010-87104411	.	.	87104010	87104411	0	1	401	87104002	cluster_3	Distal Intergenic	17	87107679	87137583	29905	1	ENSMUST00000041369	-3268	ENSMUSG00000037104
ENSMUSG00000037106	5.392967615	0.145421758	0.347296497	0.223977891	0.395880188	Fer1l6	chr15	58616268	58616669	15:58616268-58616669	.	.	58616268	58616669	0	1	401	58616263	cluster_3	Intron (ENSMUST00000161028/ENSMUSG00000037106, intron 22 of 40)	15	58638505	58647083	8579	1	ENSMUST00000159705	-21836	ENSMUSG00000037106
ENSMUSG00000037106	5.392967615	0.145421758	0.347296497	0.223977891	0.395880188	Fer1l6	chr15	58654350	58654751	15:58654350-58654751	.	.	58654350	58654751	0	1	401	58654345	cluster_3	Intron (ENSMUST00000161028/ENSMUSG00000037106, intron 39 of 40)	15	58648505	58665092	16588	1	ENSMUST00000159177	5846	ENSMUSG00000037106
ENSMUSG00000037143	177.8654447	0.003913839	0.222343086	0.983151256	0.990986531	Cfap61	chr2	146102622	146103023	2:146102622-146103023	.	.	146102622	146103023	0	1	401	146102621	cluster_3	Intron (ENSMUST00000133433/ENSMUSG00000037143, intron 20 of 26)	2	146152344	146214960	62617	1	ENSMUST00000143896	-49321	ENSMUSG00000037143
