chr	start	end	peakID	baseMean	log2FoldChange	pvalue	padj	geneID	symbol	Annotation_homer	homer_genes
3	138488296	138490192	3_138488296_138490192	214.183304576006	0.023798348060555998	0.38512192483005897	0.9298544526404351	ENSMUSG00000005813.12	Metap1	intron	ENSMUSG00000005813.12
7	38269855	38271982	7_38269855_38271982	284.52389907733397	-0.0254432471158643	0.38592385619664704	0.9298544526404351	ENSMUSG00000030423.7	Pop4	promoter-TSS	ENSMUSG00000108749.1
10	127287210	127291968	10_127287210_127291968	612.549040079773	0.033106541979744004	0.38524924120822995	0.9298544526404351	ENSMUSG00000025409.14	Mbd6	promoter-TSS	ENSMUSG00000025409.14
9	107587658	107588287	9_107587658_107588287	101.02608936351	0.0178503911419614	0.385976324391897	0.9298544526404351	ENSMUSG00000010048.10	Ifrd2	promoter-TSS	ENSMUSG00000089935.1
3	98013001	98016122	3_98013001_98016122	338.28937985083303	0.0286014873063443	0.38559213095476	0.9298544526404351	ENSMUSG00000027878.11	Notch2	intron	ENSMUSG00000027878.11
10	127287210	127291968	10_127287210_127291968	612.549040079773	0.033106541979744004	0.38524924120822995	0.9298544526404351	ENSMUSG00000092384.7	RP24-341K21.6	promoter-TSS	ENSMUSG00000025409.14
9	107587658	107588287	9_107587658_107588287	101.02608936351	0.0178503911419614	0.385976324391897	0.9298544526404351	ENSMUSG00000089935.1	RP23-456B9.5	promoter-TSS	ENSMUSG00000089935.1
5	121544435	121546666	5_121544435_121546666	283.076451929091	0.0248369687299621	0.385015808813921	0.9298544526404351	ENSMUSG00000029454.15	Mapkapk5	promoter-TSS	ENSMUSG00000029454.15
1	133363428	133364435	1_133363428_133364435	79.28266628053791	-0.0158439117358069	0.38587550757584294	0.9298544526404351	ENSMUSG00000070644.13	Etnk2	exon	ENSMUSG00000070644.13
8	45332455	45333588	8_45332455_45333588	117.977722952749	0.0193279857359695	0.38616241656177097	0.929943369084843	ENSMUSG00000079057.4	Cyp4v3	exon	ENSMUSG00000079057.4
11	86543289	86545731	11_86543289_86545731	270.598533180913	0.0265032403586993	0.38617331795659704	0.929943369084843	ENSMUSG00000020516.15	Rps6kb1	promoter-TSS	ENSMUSG00000020513.15
11	86543289	86545731	11_86543289_86545731	270.598533180913	0.0265032403586993	0.38617331795659704	0.929943369084843	ENSMUSG00000020513.15	Tubd1	promoter-TSS	ENSMUSG00000020513.15
10	58254799	58256478	10_58254799_58256478	165.663678313469	-0.0223008526723136	0.38634421029327104	0.930096779112058	ENSMUSG00000038039.13	Gcc2	promoter-TSS	ENSMUSG00000038039.13
13	58358504	58359157	13_58358504_58359157	57.213574228632794	0.0138362577804189	0.386390353340321	0.930096779112058	ENSMUSG00000060176.4	Kif27	exon	ENSMUSG00000060176.4
1	175491207	175493326	1_175491207_175493326	181.435125650971	-0.0217596856148814	0.386471619787651	0.930107853851178	ENSMUSG00000026527.13	Rgs7	promoter-TSS	ENSMUSG00000026527.13
5	28464268	28467065	5_28464268_28467065	206.109195371035	-0.0234305936881719	0.393209272253166	0.9302535871488491	ENSMUSG00000002633.4	Shh	promoter-TSS	ENSMUSG00000097453.1
5	104020959	104022152	5_104020959_104022152	72.185940754256	-0.0146114723955772	0.39508647072979397	0.9302535871488491	ENSMUSG00000029311.16	Hsd17b11	exon	ENSMUSG00000029311.16
5	35582412	35583920	5_35582412_35583920	142.864856812679	0.0202550226834529	0.393298228886322	0.9302535871488491	ENSMUSG00000029098.17	Acox3	promoter-TSS	ENSMUSG00000029098.17
5	5663539	5664820	5_5663539_5664820	139.29943834559901	-0.0203872947160262	0.394057074902289	0.9302535871488491	ENSMUSG00000015653.13	Steap2	promoter-TSS	ENSMUSG00000040473.15
7	116038816	116040307	7_116038816_116040307	102.696507967799	0.0174341507872935	0.39131265730045	0.9302535871488491	ENSMUSG00000051910.13	Sox6	promoter-TSS	ENSMUSG00000030663.12
1	134494145	134495672	1_134494145_134495672	200.75618303964401	0.0237410148333803	0.39196979828945705	0.9302535871488491	ENSMUSG00000042229.9	Rabif	intron	ENSMUSG00000042229.9
5	5663539	5664820	5_5663539_5664820	139.29943834559901	-0.0203872947160262	0.394057074902289	0.9302535871488491	ENSMUSG00000040473.15	Cfap69	promoter-TSS	ENSMUSG00000040473.15
12	112643867	112646674	12_112643867_112646674	282.69395686512	0.0271283051908354	0.388189301584274	0.9302535871488491	ENSMUSG00000064326.13	Siva1	intron	ENSMUSG00000064326.13
15	99770669	99773007	15_99770669_99773007	178.02017753218	-0.0212557988041778	0.394382527947848	0.9302535871488491	ENSMUSG00000090406.1	RP24-258K6.4	intron	ENSMUSG00000090406.1
15	99770669	99773007	15_99770669_99773007	178.02017753218	-0.0212557988041778	0.394382527947848	0.9302535871488491	ENSMUSG00000023021.15	Cers5	intron	ENSMUSG00000090406.1
10	89256988	89257785	10_89256988_89257785	77.93205964704791	-0.0156852502712114	0.3925639026927629	0.9302535871488491	ENSMUSG00000035189.16	Ano4	promoter-TSS	ENSMUSG00000035189.16
16	13901846	13904097	16_13901846_13904097	285.725997400392	0.0265230139637359	0.38912666341933505	0.9302535871488491	ENSMUSG00000022679.13	Mpv17l	promoter-TSS	ENSMUSG00000022680.14
6	148442064	148445242	6_148442064_148445242	285.382118685461	0.0269121925480179	0.394254278163757	0.9302535871488491	ENSMUSG00000030306.14	Tmtc1	intron	ENSMUSG00000030306.14
5	114379043	114382428	5_114379043_114382428	315.633902197467	-0.0266327014716058	0.3932739405578571	0.9302535871488491	ENSMUSG00000001098.15	Kctd10	promoter-TSS	ENSMUSG00000001098.15
4	134497079	134498116	4_134497079_134498116	78.4417537065177	-0.0153441790019145	0.388705034456817	0.9302535871488491	ENSMUSG00000037348.15	Paqr7	intron	ENSMUSG00000037348.15
5	114379043	114382428	5_114379043_114382428	315.633902197467	-0.0266327014716058	0.3932739405578571	0.9302535871488491	ENSMUSG00000029577.13	Ube3b	promoter-TSS	ENSMUSG00000001098.15
7	24111721	24113681	7_24111721_24113681	244.726888178574	0.0243555047989693	0.3953759794487511	0.9302535871488491	ENSMUSG00000108703.1	RP23-222G6.3	exon	ENSMUSG00000108703.1
6	37870150	37872232	6_37870150_37872232	196.709913038271	0.0235755852280526	0.387754383412976	0.9302535871488491	ENSMUSG00000029833.17	Trim24	exon	ENSMUSG00000029833.17
2	69585216	69586730	2_69585216_69586730	122.59235436073601	-0.019006020120828998	0.39650433154758796	0.9302535871488491	ENSMUSG00000027070.14	Lrp2	promoter-TSS	ENSMUSG00000027070.14
11	115475647	115476350	11_115475647_115476350	81.1766715655494	-0.0157087534571254	0.393901323730631	0.9302535871488491	ENSMUSG00000057219.11	Armc7	promoter-TSS	ENSMUSG00000057219.11
6	125039371	125040625	6_125039371_125040625	151.131157438288	-0.0220733361541638	0.3906192470698979	0.9302535871488491	ENSMUSG00000108037.2	RP24-503A2.6	intron	ENSMUSG00000108037.2
7	97480982	97482181	7_97480982_97482181	124.835837455717	0.0195060919233104	0.39058376567977504	0.9302535871488491	ENSMUSG00000025133.9	Ints4	intron	ENSMUSG00000025133.9
2	11601760	11603212	2_11601760_11603212	175.878482482494	0.0227706966769753	0.39054767501591103	0.9302535871488491	ENSMUSG00000037197.11	Rbm17	intron	ENSMUSG00000037197.11
2	167347405	167349514	2_167347405_167349514	202.652757531961	0.0238786276307508	0.39186653851421505	0.9302535871488491	ENSMUSG00000017929.13	B4galt5	intron	ENSMUSG00000017929.13
6	125039371	125040625	6_125039371_125040625	151.131157438288	-0.0220733361541638	0.3906192470698979	0.9302535871488491	ENSMUSG00000108034.1	RP23-130D15.6	intron	ENSMUSG00000108037.2
11	55459999	55461190	11_55459999_55461190	124.02295800098	0.0194573300393526	0.386722493596021	0.9302535871488491	ENSMUSG00000018585.9	Atox1	intron	ENSMUSG00000018585.9
6	124768478	124770146	6_124768478_124770146	144.32845113857002	-0.0200386957300262	0.39571249069680997	0.9302535871488491	ENSMUSG00000030125.11	Lrrc23	promoter-TSS	ENSMUSG00000004267.16
16	89774041	89774775	16_89774041_89774775	43.8448489609611	-0.0110864485502539	0.391231578127564	0.9302535871488491			Intergenic	Intergenic
8	108714809	108715317	8_108714809_108715317	48.928152762211106	0.0120272148952607	0.39644966360558703	0.9302535871488491	ENSMUSG00000038872.10	Zfhx3	exon	ENSMUSG00000038872.10
4	34777886	34778422	4_34777886_34778422	63.458688911921605	-0.011694910047702	0.396030347497824	0.9302535871488491	ENSMUSG00000028295.14	Smim8	promoter-TSS	ENSMUSG00000028295.14
11	76397062	76399609	11_76397062_76399609	203.566177748192	0.0229746337668308	0.39069899627631893	0.9302535871488491	ENSMUSG00000020844.6	Nxn	intron	ENSMUSG00000020844.6
7	116038816	116040307	7_116038816_116040307	102.696507967799	0.0174341507872935	0.39131265730045	0.9302535871488491	ENSMUSG00000030663.12	AC160535.1	promoter-TSS	ENSMUSG00000030663.12
3	132949441	132950682	3_132949441_132950682	90.25199550060721	-0.016498619450502	0.3962714929836079	0.9302535871488491	ENSMUSG00000040998.18	Npnt	promoter-TSS	ENSMUSG00000040998.18
15	79346978	79348809	15_79346978_79348809	167.539536407178	-0.0222189493261949	0.38995319993136895	0.9302535871488491	ENSMUSG00000042622.14	Maff	promoter-TSS	ENSMUSG00000042622.14
6	125039371	125040625	6_125039371_125040625	151.131157438288	-0.0220733361541638	0.3906192470698979	0.9302535871488491	ENSMUSG00000030330.15	Ing4	intron	ENSMUSG00000108037.2
7	84085315	84086495	7_84085315_84086495	98.71805057978649	-0.0176864101860538	0.39096010174660795	0.9302535871488491	ENSMUSG00000052353.13	Cemip	intron	ENSMUSG00000052353.13
17	35241034	35244808	17_35241034_35244808	508.614773399715	0.0302680120206191	0.392341131569371	0.9302535871488491	ENSMUSG00000098499.1	Mir6975	TTS	ENSMUSG00000075770.1
15	41830908	41832182	15_41830908_41832182	84.64332931077459	-0.0155579469828813	0.390035697998796	0.9302535871488491	ENSMUSG00000022307.16	Oxr1	intron	ENSMUSG00000022307.16
7	46033767	46034863	7_46033767_46034863	123.394904501732	0.018991565704878997	0.396257865847366	0.9302535871488491	ENSMUSG00000030835.6	Nomo1	intron	ENSMUSG00000030835.6
19	10202937	10205032	19_10202937_10205032	227.149729156678	0.0251537082890649	0.38862056913061604	0.9302535871488491	ENSMUSG00000036372.14	Tmem258	promoter-TSS	ENSMUSG00000024742.15
13	45507126	45509049	13_45507126_45509049	146.59291739543198	0.0206350440828142	0.39365319447725805	0.9302535871488491	ENSMUSG00000000253.13	Gmpr	intron	ENSMUSG00000000253.13
19	10202937	10205032	19_10202937_10205032	227.149729156678	0.0251537082890649	0.38862056913061604	0.9302535871488491	ENSMUSG00000024742.15	Fen1	promoter-TSS	ENSMUSG00000024742.15
4	59003196	59004646	4_59003196_59004646	162.488696900104	-0.021477194700704	0.394757202022436	0.9302535871488491	ENSMUSG00000070972.13	Dnajc25	intron	ENSMUSG00000092345.1
4	59003196	59004646	4_59003196_59004646	162.488696900104	-0.021477194700704	0.394757202022436	0.9302535871488491	ENSMUSG00000092345.1	RP23-211P15.8	intron	ENSMUSG00000092345.1
5	143313970	143315299	5_143313970_143315299	159.36392508065	-0.0213485944705414	0.392374041174248	0.9302535871488491	ENSMUSG00000105609.1	RP23-301L9.6	promoter-TSS	ENSMUSG00000105609.1
5	24601101	24602115	5_24601101_24602115	82.7471762324279	0.0161687115874194	0.3882259019329529	0.9302535871488491	ENSMUSG00000028949.13	Smarcd3	intron	ENSMUSG00000028949.13
3	137623785	137624542	3_137623785_137624542	73.72368537172879	0.0147272833815338	0.393499188246985	0.9302535871488491	ENSMUSG00000046818.7	Ddit4l	exon	ENSMUSG00000046818.7
2	130838616	130841025	2_130838616_130841025	320.979953519569	0.0276627232148404	0.38986106771588797	0.9302535871488491	ENSMUSG00000027309.18	RP23-175J8.3	promoter-TSS	ENSMUSG00000027309.18
X	38561719	38565885	X_38561719_38565885	201.59573362721	-0.0229994232865323	0.390226872720056	0.9302535871488491	ENSMUSG00000031095.15	Cul4b	exon	ENSMUSG00000031095.15
17	21961409	21963998	17_21961409_21963998	212.70818889726002	-0.0219545966528854	0.387698351215021	0.9302535871488491	ENSMUSG00000053347.14	Zfp943	promoter-TSS	ENSMUSG00000071267.11
17	21961409	21963998	17_21961409_21963998	212.70818889726002	-0.0219545966528854	0.387698351215021	0.9302535871488491	ENSMUSG00000086004.1	RP24-113B3.3	promoter-TSS	ENSMUSG00000071267.11
5	63812040	63813045	5_63812040_63813045	73.82397992741551	0.014908394184323	0.39653406166942207	0.9302535871488491	ENSMUSG00000060512.7	RP23-192C21.1	promoter-TSS	ENSMUSG00000060512.7
5	28464268	28467065	5_28464268_28467065	206.109195371035	-0.0234305936881719	0.393209272253166	0.9302535871488491	ENSMUSG00000097453.1	Gm26894	promoter-TSS	ENSMUSG00000097453.1
4	12140090	12142382	4_12140090_12142382	179.81049643024602	-0.0225805329815053	0.39175297621595295	0.9302535871488491	ENSMUSG00000046667.14	Rbm12b1	intron	ENSMUSG00000046667.14
10	80114938	80119088	10_80114938_80119088	381.95281046146005	0.0295542385969689	0.39167642886775106	0.9302535871488491	ENSMUSG00000003068.16	Stk11	intron	ENSMUSG00000003068.16
4	49631510	49634161	4_49631510_49634161	245.93783916050498	-0.0253926614558871	0.38797734942416995	0.9302535871488491	ENSMUSG00000028309.14	Rnf20	intron	ENSMUSG00000028309.14
18	74063589	74065520	18_74063589_74065520	198.755449296954	0.022623625436795	0.39202599298558793	0.9302535871488491	ENSMUSG00000053861.1	Gm9925	promoter-TSS	ENSMUSG00000024558.12
5	35582412	35583920	5_35582412_35583920	142.864856812679	0.0202550226834529	0.393298228886322	0.9302535871488491	ENSMUSG00000055061.5	AC122871.5	promoter-TSS	ENSMUSG00000029098.17
16	58407913	58410678	16_58407913_58410678	341.661476582122	0.0280948570193207	0.393440177337161	0.9302535871488491	ENSMUSG00000035107.13	Dcbld2	intron	ENSMUSG00000035107.13
10	115382587	115387076	10_115382587_115387076	584.483143603213	0.0323853706800795	0.39462600226165295	0.9302535871488491	ENSMUSG00000020137.5	Thap2	promoter-TSS	ENSMUSG00000034163.10
5	143313970	143315299	5_143313970_143315299	159.36392508065	-0.0213485944705414	0.392374041174248	0.9302535871488491	ENSMUSG00000039244.10	AC123686.4	promoter-TSS	ENSMUSG00000105609.1
10	115382587	115387076	10_115382587_115387076	584.483143603213	0.0323853706800795	0.39462600226165295	0.9302535871488491	ENSMUSG00000034163.10	Zfc3h1	promoter-TSS	ENSMUSG00000034163.10
5	28464268	28467065	5_28464268_28467065	206.109195371035	-0.0234305936881719	0.393209272253166	0.9302535871488491	ENSMUSG00000097726.7	RP24-507K16.1	promoter-TSS	ENSMUSG00000097453.1
9	22475764	22477296	9_22475764_22477296	167.942406138676	0.0208638070026836	0.394882197765872	0.9302535871488491	ENSMUSG00000035919.16	Bbs9	intron	ENSMUSG00000035919.16
15	93335905	93337703	15_93335905_93337703	203.381743038962	0.0238435657792685	0.393030622123003	0.9302535871488491	ENSMUSG00000022634.9	Yaf2	promoter-TSS	ENSMUSG00000022634.9
11	23067236	23068724	11_23067236_23068724	163.056169635161	0.0215778240781782	0.38934390715774	0.9302535871488491	ENSMUSG00000085665.1	RP23-160F12.2	promoter-TSS	ENSMUSG00000085665.1
17	21961409	21963998	17_21961409_21963998	212.70818889726002	-0.0219545966528854	0.387698351215021	0.9302535871488491	ENSMUSG00000071267.11	Zfp942	promoter-TSS	ENSMUSG00000071267.11
17	35241034	35244808	17_35241034_35244808	508.614773399715	0.0302680120206191	0.392341131569371	0.9302535871488491	ENSMUSG00000075770.1	Gm22589	TTS	ENSMUSG00000075770.1
16	13901846	13904097	16_13901846_13904097	285.725997400392	0.0265230139637359	0.38912666341933505	0.9302535871488491	ENSMUSG00000022680.14	Pdxdc1	promoter-TSS	ENSMUSG00000022680.14
17	35241034	35244808	17_35241034_35244808	508.614773399715	0.0302680120206191	0.392341131569371	0.9302535871488491	ENSMUSG00000019432.15	Ddx39b	TTS	ENSMUSG00000075770.1
16	58407913	58410678	16_58407913_58410678	341.661476582122	0.0280948570193207	0.393440177337161	0.9302535871488491	ENSMUSG00000086827.1	RP24-293N14.2	intron	ENSMUSG00000035107.13
7	24111721	24113681	7_24111721_24113681	244.726888178574	0.0243555047989693	0.3953759794487511	0.9302535871488491	ENSMUSG00000052675.11	Zfp112	exon	ENSMUSG00000108703.1
6	124768478	124770146	6_124768478_124770146	144.32845113857002	-0.0200386957300262	0.39571249069680997	0.9302535871488491	ENSMUSG00000004267.16	Eno2	promoter-TSS	ENSMUSG00000004267.16
18	74063589	74065520	18_74063589_74065520	198.755449296954	0.022623625436795	0.39202599298558793	0.9302535871488491	ENSMUSG00000024558.12	Mapk4	promoter-TSS	ENSMUSG00000024558.12
6	29163592	29164757	6_29163592_29164757	130.581146597595	-0.0195265820095166	0.38997890369136795	0.9302535871488491	ENSMUSG00000029701.15	Rbm28	intron	ENSMUSG00000029701.15
11	59505163	59507416	11_59505163_59507416	202.14936796723703	-0.0224665260121991	0.392551648414055	0.9302535871488491	ENSMUSG00000072893.12	RP23-210M6.5	promoter-TSS	ENSMUSG00000020472.14
8	72135329	72136294	8_72135329_72136294	133.423006008846	0.0201287722816204	0.39009646319293	0.9302535871488491	ENSMUSG00000031799.9	Tpm4	intron	ENSMUSG00000031799.9
9	40799265	40804462	9_40799265_40804462	515.170792090513	0.0317850085028718	0.390736059228824	0.9302535871488491	ENSMUSG00000095118.1	Snord14d	promoter-TSS	ENSMUSG00000015656.17
5	116588888	116592927	5_116588888_116592927	287.665914341138	-0.0270011205115346	0.3870602868394621	0.9302535871488491	ENSMUSG00000063919.11	Srrm4	intron	ENSMUSG00000063919.11
2	3473465	3475614	2_3473465_3475614	281.563812534408	0.0256530347612829	0.39104969153425895	0.9302535871488491	ENSMUSG00000085043.1	RP23-167G19.8	promoter-TSS	ENSMUSG00000026646.16
16	75765660	75767830	16_75765660_75767830	274.530632690213	-0.0263767852653342	0.395675101173636	0.9302535871488491	ENSMUSG00000032932.15	Hspa13	promoter-TSS	ENSMUSG00000032932.15
1	77502910	77506820	1_77502910_77506820	216.15521963110402	-0.0235695635177675	0.3917071733965371	0.9302535871488491	ENSMUSG00000026235.14	Epha4	intron	ENSMUSG00000026235.14
5	123343464	123345914	5_123343464_123345914	264.777069640271	0.0255196585562847	0.3913753942174079	0.9302535871488491	ENSMUSG00000029438.9	Bcl7a	promoter-TSS	ENSMUSG00000087336.2
6	86395456	86397746	6_86395456_86397746	248.025097437177	-0.0248884756910893	0.395374808458316	0.9302535871488491	ENSMUSG00000029998.14	Pcyox1	promoter-TSS	ENSMUSG00000029998.14
5	145138724	145141382	5_145138724_145141382	336.416111547677	0.0279026467502148	0.396731368758408	0.9302535871488491	ENSMUSG00000029623.14	Pdap1	promoter-TSS	ENSMUSG00000038722.17
9	40799265	40804462	9_40799265_40804462	515.170792090513	0.0317850085028718	0.390736059228824	0.9302535871488491	ENSMUSG00000096263.1	Snord14c	promoter-TSS	ENSMUSG00000015656.17
4	137993078	137995844	4_137993078_137995844	279.117528591482	0.0250829206968883	0.388267187955253	0.9302535871488491	ENSMUSG00000028760.16	Eif4g3	TTS	ENSMUSG00000028760.16
16	17199598	17201681	16_17199598_17201681	170.093745366408	0.0213384556075236	0.392408459757751	0.9302535871488491	ENSMUSG00000038965.17	Ube2l3	intron	ENSMUSG00000038965.17
18	88893022	88894662	18_88893022_88894662	167.718936601536	-0.0194337883279266	0.39288338099217207	0.9302535871488491	ENSMUSG00000056153.14	Socs6	intron	ENSMUSG00000056153.14
19	45074385	45075590	19_45074385_45075590	183.252826282368	0.0224715118505389	0.39335805132526	0.9302535871488491	ENSMUSG00000025213.11	Kazald1	promoter-TSS	ENSMUSG00000025213.11
13	113035062	113036024	13_113035062_113036024	66.8966342550417	-0.0131114822937273	0.396358421503023	0.9302535871488491	ENSMUSG00000076146.1	Mir449c	promoter-TSS	ENSMUSG00000076146.1
5	145138724	145141382	5_145138724_145141382	336.416111547677	0.0279026467502148	0.396731368758408	0.9302535871488491	ENSMUSG00000038722.17	Bud31	promoter-TSS	ENSMUSG00000038722.17
